Suburb,Latitude,Longitude,Venue,Category,Main Category
Macquarie Park,-33.77846999999996,151.1256000000001,Zara,Clothing Store,Shop & Service
Macquarie Park,-33.77846999999996,151.1256000000001,JB Hi-Fi,Electronics Store,Shop & Service
Macquarie Park,-33.77846999999996,151.1256000000001,Fitness First,Gym / Fitness Center,Outdoors & Recreation
Macquarie Park,-33.77846999999996,151.1256000000001,SilverChair Cafe,Café,Food
Macquarie Park,-33.77846999999996,151.1256000000001,Styx Cafe,Café,Food
Macquarie Park,-33.77846999999996,151.1256000000001,David Jones,Department Store,Shop & Service
Macquarie Park,-33.77846999999996,151.1256000000001,Myer,Department Store,Shop & Service
Macquarie Park,-33.77846999999996,151.1256000000001,Cinema 6 Event Cinemas Macquarie,Multiplex,Arts & Entertainment
Macquarie Park,-33.77846999999996,151.1256000000001,Cafe Pronto,Café,Food
Macquarie Park,-33.77846999999996,151.1256000000001,Fibonacci Coffee Shop,Coffee Shop,Food
Malabar,-33.962309999999945,151.24698000000012,Nostimo Deli Cafe,Café,Food
Malabar,-33.962309999999945,151.24698000000012,Krazy Chix,Fried Chicken Joint,Food
Malabar,-33.962309999999945,151.24698000000012,Crystal Gardens Chinese Restaurant,Chinese Restaurant,Food
Malabar,-33.962309999999945,151.24698000000012,Big Bunz,Burger Joint,Food
Malabar,-33.962309999999945,151.24698000000012,Malabar Bus Stop,Bus Station,Travel & Transport
Malabar,-33.962309999999945,151.24698000000012,Malabar RSL,General Entertainment,Arts & Entertainment
Malabar,-33.962309999999945,151.24698000000012,Beach Cafe,Café,Food
Malabar,-33.962309999999945,151.24698000000012,Pioneers Park,Other Great Outdoors,Outdoors & Recreation
Malabar,-33.962309999999945,151.24698000000012,Cromwell Park,Park,Outdoors & Recreation
Malabar,-33.962309999999945,151.24698000000012,Malabar Beach Cafe,Pizza Place,Food
Mangerton,-34.431069999999984,150.87297,Leek Free Waterproofing,Construction & Landscaping,Shop & Service
Mangrove Mountain,-33.30284999999998,151.1905200000001,Mangrove Mountain Shops,Shopping Mall,Shop & Service
Mangrove Mountain,-33.30284999999998,151.1905200000001,Mangrove Mountain Pharmacy,Pharmacy,Shop & Service
Mangrove Mountain,-33.30284999999998,151.1905200000001,STYLE ANARCHY,Business Service,Shop & Service
Manly,-33.794709999999945,151.28724000000008,Manly Beach,Beach,Outdoors & Recreation
Manly,-33.794709999999945,151.28724000000008,Showbox Coffee Brewers,Café,Food
Manly,-33.794709999999945,151.28724000000008,Hemingway's,Dive Bar,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Daniel San,Beach Bar,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Barefoot Coffee Traders,Coffee Shop,Food
Manly,-33.794709999999945,151.28724000000008,Dolce Terra,Café,Food
Manly,-33.794709999999945,151.28724000000008,Fika Swedish Kitchen,Scandinavian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Royal Copenhagen Ice Cream,Ice Cream Shop,Food
Manly,-33.794709999999945,151.28724000000008,Sunset Sabi,Japanese Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Donny's,Bar,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Australian Open Of Surfing,Water Park,Arts & Entertainment
Manly,-33.794709999999945,151.28724000000008,Belgrave Cartel,Café,Food
Manly,-33.794709999999945,151.28724000000008,Bare Naked Bowls,Vegetarian / Vegan Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Ben & Jerry's,Ice Cream Shop,Food
Manly,-33.794709999999945,151.28724000000008,North Steyne Beach,Beach,Outdoors & Recreation
Manly,-33.794709999999945,151.28724000000008,Chica Bonita,Mexican Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Brezel Bar,Bakery,Food
Manly,-33.794709999999945,151.28724000000008,Jah Bar,Bar,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Manly Mexican,Mexican Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Momo Bar,Dumpling Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,The Pantry,Australian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Manly Fish Market & Cafe,Seafood Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Movenpick,Ice Cream Shop,Food
Manly,-33.794709999999945,151.28724000000008,De Vita,Italian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Banana Blossom,Asian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Ground Zero Gourmet Coffee And Tea,Café,Food
Manly,-33.794709999999945,151.28724000000008,The Pantry Manly,Café,Food
Manly,-33.794709999999945,151.28724000000008,The Corso,Plaza,Outdoors & Recreation
Manly,-33.794709999999945,151.28724000000008,Manly Thai Gourmet,Thai Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Hotel Steyne,Pub,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Silo Espresso,Café,Food
Manly,-33.794709999999945,151.28724000000008,Fishmongers Manly,Fish & Chips Shop,Food
Manly,-33.794709999999945,151.28724000000008,BenBry Burgers,Burger Joint,Food
Manly,-33.794709999999945,151.28724000000008,Hamlet's Coffee & Pies,Bakery,Food
Manly,-33.794709999999945,151.28724000000008,The Hold,Bar,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Saltmotion,Coffee Shop,Food
Manly,-33.794709999999945,151.28724000000008,Moonshine,Bar,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Yogurtland,Frozen Yogurt Shop,Food
Manly,-33.794709999999945,151.28724000000008,Wockbar,Asian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Manly Markets,Flea Market,Shop & Service
Manly,-33.794709999999945,151.28724000000008,Market Lane Cafe,Café,Food
Manly,-33.794709999999945,151.28724000000008,Jipang Restaurant,Japanese Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Power Living Yoga,Yoga Studio,Outdoors & Recreation
Manly,-33.794709999999945,151.28724000000008,Moustache cafe,Café,Food
Manly,-33.794709999999945,151.28724000000008,Bluewater Cafe,Australian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Starbucks,Coffee Shop,Food
Manly,-33.794709999999945,151.28724000000008,Infinity Sourdough Bakery,Café,Food
Manly,-33.794709999999945,151.28724000000008,Three Beans Cafe,Coffee Shop,Food
Manly,-33.794709999999945,151.28724000000008,Manly Ocean Foods,Fish & Chips Shop,Food
Manly,-33.794709999999945,151.28724000000008,Roma&Co,Café,Food
Manly,-33.794709999999945,151.28724000000008,Manly Grill Seafood & Steakhouse,Steakhouse,Food
Manly,-33.794709999999945,151.28724000000008,Ivanhoe Hotel,Pub,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,The Hot Dog Man,Hot Dog Joint,Food
Manly,-33.794709999999945,151.28724000000008,Salt Grill,Australian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Pizza Capanna,Pizza Place,Food
Manly,-33.794709999999945,151.28724000000008,Novotel Sydney Manly Pacific,Hotel,Travel & Transport
Manly,-33.794709999999945,151.28724000000008,InSitu,Café,Food
Manly,-33.794709999999945,151.28724000000008,Mex & Co,Mexican Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Jellyfish Cafe,Australian Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Coles,Supermarket,Shop & Service
Manly,-33.794709999999945,151.28724000000008,New Brighton Hotel,Pub,Nightlife Spot
Manly,-33.794709999999945,151.28724000000008,Yok Thai,Thai Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Hungry Jack's,Burger Joint,Food
Manly,-33.794709999999945,151.28724000000008,Manly Surf School,Surf Spot,Outdoors & Recreation
Manly,-33.794709999999945,151.28724000000008,Domino's Pizza,Pizza Place,Food
Manly,-33.794709999999945,151.28724000000008,Sushi In Manly,Sushi Restaurant,Food
Manly,-33.794709999999945,151.28724000000008,Aloha Surf Shop,Sporting Goods Shop,Shop & Service
Manly,-33.794709999999945,151.28724000000008,Manly Tennis Centre,Tennis Court,Outdoors & Recreation
Manly,-33.794709999999945,151.28724000000008,Belgrave St Stand D (2095 16),Bus Station,Travel & Transport
Manly,-33.794709999999945,151.28724000000008,Corso Bakehouse,Bakery,Food
Manly Vale,-33.78201999999993,151.26773000000003,Dan Murphy's,Liquor Store,Shop & Service
Manly Vale,-33.78201999999993,151.26773000000003,Manly Vale Bus Stop,Bus Station,Travel & Transport
Manly Vale,-33.78201999999993,151.26773000000003,Take A Seat,Thai Restaurant,Food
Manly Vale,-33.78201999999993,151.26773000000003,Amadeus Patisserie,Bakery,Food
Manly Vale,-33.78201999999993,151.26773000000003,Coles,Supermarket,Shop & Service
Manly Vale,-33.78201999999993,151.26773000000003,Passmore Reserve,Park,Outdoors & Recreation
Manly Vale,-33.78201999999993,151.26773000000003,KFC,Fast Food Restaurant,Food
Manly Vale,-33.78201999999993,151.26773000000003,david thomas oval,Park,Outdoors & Recreation
Marayong,-33.74626999999998,150.89985,The Brewhouse Marayong,Pub,Nightlife Spot
Marayong,-33.74626999999998,150.89985,Blacktown Indoor Sports Centre,Stadium,Arts & Entertainment
Marayong,-33.74626999999998,150.89985,Marayong Take Away,Australian Restaurant,Food
Marayong,-33.74626999999998,150.89985,Marayong Court Chinese,Chinese Restaurant,Food
Marayong,-33.74626999999998,150.89985,Kings Park Cafe,Café,Food
Marks Point,-33.056589999999964,151.65201000000005,Toronto Country Club,Golf Course,Outdoors & Recreation
Marmong Point,-32.981909999999964,151.61841000000004,Marmong Point Reserve,Playground,Outdoors & Recreation
Marmong Point,-32.981909999999964,151.61841000000004,Marmong Pt Public Jetty,Lake,Outdoors & Recreation
Marmong Point,-32.981909999999964,151.61841000000004,Marmong Pt Community Hall,Concert Hall,Arts & Entertainment
Marmong Point,-32.981909999999964,151.61841000000004,Chito Ryu Karate,Gym / Fitness Center,Outdoors & Recreation
Marmong Point,-32.981909999999964,151.61841000000004,Marmong Point Marina,Harbor / Marina,Outdoors & Recreation
Marmong Point,-32.981909999999964,151.61841000000004,Lake Macquarie State Conservation Area,Trail,Outdoors & Recreation
Maroubra,-33.941509999999944,151.2383400000001,Aldi,Supermarket,Shop & Service
Maroubra,-33.941509999999944,151.2383400000001,Chemist Warehouse,Pharmacy,Shop & Service
Maroubra,-33.941509999999944,151.2383400000001,Inferno Cafe & Grill,Burger Joint,Food
Maroubra,-33.941509999999944,151.2383400000001,Sushi Train,Sushi Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,Fitness First,Gym / Fitness Center,Outdoors & Recreation
Maroubra,-33.941509999999944,151.2383400000001,Mie Kocok Bandung,Indonesian Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,Nando's,Portuguese Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,La Boulangerie,Bakery,Food
Maroubra,-33.941509999999944,151.2383400000001,Kokoroya,Japanese Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,Cheung Sing BBQ House,Chinese Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,The Fish Market @ Maroubra,Fish Market,Shop & Service
Maroubra,-33.941509999999944,151.2383400000001,Mad Mex,Mexican Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,Maranello's,Pizza Place,Food
Maroubra,-33.941509999999944,151.2383400000001,Anytime Fitness,Gym,Outdoors & Recreation
Maroubra,-33.941509999999944,151.2383400000001,Domino's Pizza,Pizza Place,Food
Maroubra,-33.941509999999944,151.2383400000001,7-Eleven,Convenience Store,Shop & Service
Maroubra,-33.941509999999944,151.2383400000001,Yum Yum Thai,Thai Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,Golden Unicorn Chinese Restaurant,Dim Sum Restaurant,Food
Maroubra,-33.941509999999944,151.2383400000001,Pacific Square Shopping Centre,Shopping Mall,Shop & Service
Marrickville,-33.91252999999995,151.1605300000001,Gasoline Pony,Bar,Nightlife Spot
Marrickville,-33.91252999999995,151.1605300000001,Huong Huong,Vietnamese Restaurant,Food
Marrickville,-33.91252999999995,151.1605300000001,Archie & Kirk,Café,Food
Marrickville,-33.91252999999995,151.1605300000001,Reuben Republic,Deli / Bodega,Food
Marrickville,-33.91252999999995,151.1605300000001,Paesanella Food Emporium,Deli / Bodega,Food
Marrickville,-33.91252999999995,151.1605300000001,Wicks Park Cafe,Café,Food
Marrickville,-33.91252999999995,151.1605300000001,Batch Brewing Company,Brewery,Nightlife Spot
Marrickville,-33.91252999999995,151.1605300000001,Bay Tinh,Vietnamese Restaurant,Food
Marrickville,-33.91252999999995,151.1605300000001,Coffee Tea & Me,Café,Food
Marrickville,-33.91252999999995,151.1605300000001,Lazybones Lounge,Lounge,Nightlife Spot
Marrickville,-33.91252999999995,151.1605300000001,Marrickville Pork Roll,Vietnamese Restaurant,Food
Marrickville,-33.91252999999995,151.1605300000001,Camelot Lounge,Speakeasy,Nightlife Spot
Marrickville,-33.91252999999995,151.1605300000001,Kikoff Soccer Centre Fraser Park,Soccer Field,Outdoors & Recreation
Marrickville,-33.91252999999995,151.1605300000001,Faros Brothers Seafoods,Fish Market,Shop & Service
Marrickville,-33.91252999999995,151.1605300000001,Red Rattler,Rock Club,Arts & Entertainment
Marrickville,-33.91252999999995,151.1605300000001,Pho PHD,Vietnamese Restaurant,Food
Marrickville,-33.91252999999995,151.1605300000001,Fitness Playground,Gym,Outdoors & Recreation
Marrickville,-33.91252999999995,151.1605300000001,Anytime Fitness,Gym,Outdoors & Recreation
Marrickville,-33.91252999999995,151.1605300000001,Thai Paragon,Thai Restaurant,Food
Marrickville,-33.91252999999995,151.1605300000001,Banana Joe's Foodworks,Grocery Store,Shop & Service
Marrickville,-33.91252999999995,151.1605300000001,Freepour Espresso,Café,Food
Marrickville,-33.91252999999995,151.1605300000001,Post Cafe,Café,Food
Marrickville,-33.91252999999995,151.1605300000001,Delish Pork Roll and Juice Bar,Juice Bar,Food
Marrickville,-33.91252999999995,151.1605300000001,Pagoto,Ice Cream Shop,Food
Marrickville,-33.91252999999995,151.1605300000001,Victoria Yeeros,Greek Restaurant,Food
Marrickville,-33.91252999999995,151.1605300000001,Marrickville Bowling & Recreation Club,Bowling Green,Outdoors & Recreation
Marrickville,-33.91252999999995,151.1605300000001,Subway,Sandwich Place,Food
Marrickville,-33.91252999999995,151.1605300000001,7-Eleven,Convenience Store,Shop & Service
Marrickville,-33.91252999999995,151.1605300000001,Marrickville Ritz Hotel,Bar,Nightlife Spot
Marrickville,-33.91252999999995,151.1605300000001,Oporto,Fried Chicken Joint,Food
Marrickville,-33.91252999999995,151.1605300000001,Rushfaster.com.au,Accessories Store,Shop & Service
Marsfield,-33.78031999999996,151.1023600000001,Mars Pizza,Pizza Place,Food
Marsfield,-33.78031999999996,151.1023600000001,Bus 545 Balaclava Rd,Bus Station,Travel & Transport
Marsfield,-33.78031999999996,151.1023600000001,Pioneer Park,Park,Outdoors & Recreation
Marsfield,-33.78031999999996,151.1023600000001,Dunbar Park,Park,Outdoors & Recreation
Mascot,-33.92975999999993,151.1946200000001,Mascot Kebabs & Pides,Middle Eastern Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,Hong Ha Hot Bread,Bakery,Food
Mascot,-33.92975999999993,151.1946200000001,Mascot Corner Cafe,Café,Food
Mascot,-33.92975999999993,151.1946200000001,Christopher's Cake Shop,Bakery,Food
Mascot,-33.92975999999993,151.1946200000001,grk Souvlaki,Souvlaki Shop,Food
Mascot,-33.92975999999993,151.1946200000001,Mascot Charcoal Chickens,Australian Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,Zio Pino Pizzeria,Italian Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,The Thai Mascot,Thai Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,Bogota Coffee,Coffee Shop,Food
Mascot,-33.92975999999993,151.1946200000001,My Delight,Indonesian Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,IGA Mascot,Grocery Store,Shop & Service
Mascot,-33.92975999999993,151.1946200000001,Big Boy Thai,Thai Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,Mr Espresso,Café,Food
Mascot,-33.92975999999993,151.1946200000001,Kibuna,Ramen Restaurant,Food
Mascot,-33.92975999999993,151.1946200000001,Best & Less,Clothing Store,Shop & Service
Mascot,-33.92975999999993,151.1946200000001,Mascot Memorial Park,Playground,Outdoors & Recreation
Matraville,-33.96042999999997,151.23139000000003,House Of Pie,Bakery,Food
Matraville,-33.96042999999997,151.23139000000003,7-Eleven,Convenience Store,Shop & Service
Matraville,-33.96042999999997,151.23139000000003,Woolworths,Supermarket,Shop & Service
Matraville,-33.96042999999997,151.23139000000003,BP,Gas Station,Shop & Service
Matraville,-33.96042999999997,151.23139000000003,Café Carmelos,Café,Food
Matraville,-33.96042999999997,151.23139000000003,Bread Bean,Bakery,Food
Matraville,-33.96042999999997,151.23139000000003,Domino's Matraville,Pizza Place,Food
Matraville,-33.96042999999997,151.23139000000003,Barwon Park,Dog Run,Outdoors & Recreation
Mays Hill,-33.82135999999997,150.9900200000001,Pie Face Parramatta,Australian Restaurant,Food
Mays Hill,-33.82135999999997,150.9900200000001,ICanSeeThroughYou,Tunnel,Travel & Transport
Mays Hill,-33.82135999999997,150.9900200000001,Freame Park,Park,Outdoors & Recreation
Mays Hill,-33.82135999999997,150.9900200000001,Mays Hill T-way Bus Stop,Bus Station,Travel & Transport
Mays Hill,-33.82135999999997,150.9900200000001,Sydney Children's Museum,Museum,Arts & Entertainment
Meadowbank,-33.81595999999996,151.09086000000005,Meadowbank Park,Park,Outdoors & Recreation
Meadowbank,-33.81595999999996,151.09086000000005,Trio Thai,Thai Restaurant,Food
Meadowbank,-33.81595999999996,151.09086000000005,Meadowbank Station,Train Station,Travel & Transport
Meadowbank,-33.81595999999996,151.09086000000005,SUPA IGA Meadowbank,Grocery Store,Shop & Service
Meadowbank,-33.81595999999996,151.09086000000005,Shepherds Bay Village Plaza,Shopping Mall,Shop & Service
Meadowbank,-33.81595999999996,151.09086000000005,Off The Rails Cafe Meadowbank,Coffee Shop,Food
Meadowbank,-33.81595999999996,151.09086000000005,Zodiak Pizza Bar,Pizza Place,Food
Meadowbank,-33.81595999999996,151.09086000000005,Jade Delight Chinese Restaurant,Chinese Restaurant,Food
Meadowbank,-33.81595999999996,151.09086000000005,Bay Fitness,Gym,Outdoors & Recreation
